Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9651273,2017-10-12,Serviceyrker og annet arbeid,I henhold til offentlighetsloven kan en søker offentliggjøres selv om han hun har bedt om ikke å bli oppført på søkerlisten ,"['henhold', 'offentlig', 'søk', 'offentliggjør', 'bedt', 'ikk', 'oppført', 'søkerlist']",0
9657374,2017-10-24,Serviceyrker og annet arbeid,Eventuelle spørsmål rettes til driftsleder i TRV ,"['eventuell', 'spørsmål', 'rett', 'driftsled', 'trv']",0
9604052,2017-07-03,Serviceyrker og annet arbeid,snillfjord ,['snillfjord'],0
9606743,2017-07-06,Serviceyrker og annet arbeid,Du finner også Europas største krabbefabrikk her ,"['finn', 'europ', 'størst', 'krabbefabrikk']",0
9651273,2017-10-12,Serviceyrker og annet arbeid,Kontaktinformasjon ,['kontaktinformasjon'],0
9619028,2017-08-14,Serviceyrker og annet arbeid,spennende fagmiljø ,"['spenn', 'fagmiljø']",0
9606526,2017-07-06,Serviceyrker og annet arbeid,nr ,['nr'],0
9604052,2017-07-03,Serviceyrker og annet arbeid,kommune ,['kommun'],0
9620556,2017-08-17,Serviceyrker og annet arbeid, tlf ,['tlf'],0
9667544,2017-11-09,Serviceyrker og annet arbeid,Link til søknadsskjema Send søknad,"['link', 'søknadsskjem', 'send', 'søknad']",0
9620556,2017-08-17,Serviceyrker og annet arbeid,Spørsmål om stillingen rettes til brannsjef ,"['spørsmål', 'stilling', 'rett', 'brannsjef']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,utfordrende arbeidsoppgaver ,"['utfordr', 'arbeidsoppgav']",0
9667544,2017-11-09,Serviceyrker og annet arbeid,Lønn og tiltredelse etter nærmere avtale ,"['lønn', 'tiltred', 'nærmer', 'avtal']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,gode muligheter til faglig og personlig utvikling ,"['god', 'mul', 'fag', 'person', 'utvikling']",0
9667544,2017-11-09,Serviceyrker og annet arbeid,Bidra med salgsfremmende tiltak for kontoret ,"['bidr', 'salgsfremm', 'tiltak', 'kontor']",0
